Año,Mes,Aeropuerto2,Nacionalidad,Región,Sexo,Visitantes ,TUA
2019,Enero,Cancún,Suecia,Europa, Mujer,2264,554.64
2019,Enero,Cancún,Suiza,Europa, Hombre,1169,554.64
2019,Enero,Cancún,Suiza,Europa, Mujer,1201,554.64
2019,Enero,Cancún,Surinam,América del Sur, Hombre,1,554.64
2019,Enero,Cancún,Surinam,América del Sur, Mujer,3,554.64
2019,Enero,Cancún,Tailandia,Asia, Hombre,18,554.64
2019,Enero,Cancún,Tailandia,Asia, Mujer,58,554.64
2019,Enero,Cancún,Taiwán,Asia, Hombre,82,554.64
2019,Enero,Cancún,Taiwán,Asia, Mujer,99,554.64
2019,Enero,Cancún,Tayikistán,Asia, Hombre,6,554.64
2019,Enero,Cancún,Tayikistán,Asia, Mujer,2,554.64
2019,Enero,Cancún,Togo,África, Hombre,3,554.64
2019,Enero,Cancún,Togo,África, Mujer,2,554.64
2019,Enero,Cancún,Trinidad y Tobago,Islas del Caribe, Hombre,104,554.64
2019,Enero,Cancún,Trinidad y Tobago,Islas del Caribe, Mujer,95,554.64
2019,Enero,Cancún,Túnez,África, Hombre,73,554.64
2019,Enero,Cancún,Túnez,África, Mujer,56,554.64
2019,Enero,Cancún,Turkmenistán,Asia, Hombre,1,554.64
2019,Enero,Cancún,Turkmenistán,Asia, Mujer,9,554.64
2019,Enero,Cancún,Turquía,Asia, Hombre,304,554.64
2019,Enero,Cancún,Turquía,Asia, Mujer,273,554.64
2019,Enero,Cancún,Ucrania,Europa, Hombre,831,554.64
2019,Enero,Cancún,Ucrania,Europa, Mujer,1132,554.64
2019,Enero,Cancún,Uganda,África, Hombre,3,554.64
2019,Enero,Cancún,Uganda,África, Mujer,1,554.64
2019,Enero,Cancún,Uruguay,América del Sur, Hombre,956,554.64
2019,Enero,Cancún,Uruguay,América del Sur, Mujer,1124,554.64
2019,Enero,Cancún,Uzbekistán,Asia, Hombre,111,554.64
2019,Enero,Cancún,Uzbekistán,Asia, Mujer,102,554.64
2019,Enero,Cancún,Venezuela,América del Sur, Hombre,674,554.64
2019,Enero,Cancún,Venezuela,América del Sur, Mujer,837,554.64
2019,Enero,Cancún,Vietnam,Asia, Hombre,50,554.64
2019,Enero,Cancún,Vietnam,Asia, Mujer,98,554.64
2019,Enero,Cancún,Yemen,Asia, Hombre,3,554.64
2019,Enero,Cancún,Zambia,África, Hombre,5,554.64
2019,Enero,Cancún,Zambia,África, Mujer,4,554.64
2019,Enero,Cancún,Zimbabue,África, Hombre,3,554.64
2019,Enero,Cancún,Zimbabue,África, Mujer,7,554.64
2019,Enero,Cancún,Hong Kong (China),Asia, Hombre,44,554.64
2019,Enero,Cancún,Hong Kong (China),Asia, Mujer,45,554.64
2019,Enero,Cancún,Macao (China),Asia, Hombre,1,554.64
2019,Enero,Cancún,Macao (China),Asia, Mujer,1,554.64
2019,Enero,Cancún,"Bermudas, Islas (R. Unido)",América del Norte, Hombre,7,554.64
2019,Enero,Cancún,"Bermudas, Islas (R. Unido)",América del Norte, Mujer,5,554.64
2019,Enero,Cancún,San Cristóbal y Nieves,Islas del Caribe, Hombre,7,554.64
2019,Enero,Cancún,San Cristóbal y Nieves,Islas del Caribe, Mujer,2,554.64
2019,Enero,Cancún,Santa Lucía,Islas del Caribe, Hombre,3,554.64
2019,Enero,Cancún,Santa Lucía,Islas del Caribe, Mujer,3,554.64
2019,Enero,Cancún,San Vicente y Las Granadinas,Islas del Caribe, Hombre,6,554.64
2019,Enero,Cancún,San Vicente y Las Granadinas,Islas del Caribe, Mujer,6,554.64
2019,Enero,Cancún,"Turcos y Caicos, Islas (R. Unido)",Islas del Caribe, Hombre,1,554.64
2019,Enero,Cancún,"Turcos y Caicos, Islas (R. Unido)",Islas del Caribe, Mujer,1,554.64
2019,Enero,Chetumal,Belice,América Central, Hombre,1,483.29
2019,Enero,Chihuahua,Alemania,Europa, Hombre,10,1145.8
2019,Enero,Chihuahua,Alemania,Europa, Mujer,3,1145.8
2019,Enero,Chihuahua,Australia,Oceanía, Hombre,4,1145.8
2019,Enero,Chihuahua,Bélgica,Europa, Hombre,3,1145.8
2019,Enero,Chihuahua,Bolivia,América del Sur, Hombre,2,1145.8
2019,Enero,Chihuahua,Brasil,América del Sur, Hombre,15,1145.8
2019,Enero,Chihuahua,Brasil,América del Sur, Mujer,7,1145.8
2019,Enero,Chihuahua,Canadá,América del Norte, Hombre,172,1145.8
2019,Enero,Chihuahua,Canadá,América del Norte, Mujer,124,1145.8
2019,Enero,Chihuahua,Chile,América del Sur, Hombre,7,1145.8
2019,Enero,Chihuahua,Chile,América del Sur, Mujer,1,1145.8
2019,Enero,Chihuahua,China,Asia, Hombre,11,1145.8
2019,Enero,Chihuahua,China,Asia, Mujer,3,1145.8
2019,Enero,Chihuahua,Colombia,América del Sur, Hombre,3,1145.8
2019,Enero,Chihuahua,Colombia,América del Sur, Mujer,2,1145.8
2019,Enero,Chihuahua,Costa Rica,América Central, Hombre,1,1145.8
2019,Enero,Chihuahua,Dinamarca,Europa, Hombre,1,1145.8
2019,Enero,Chihuahua,Ecuador,América del Sur, Hombre,3,1145.8
2019,Enero,Chihuahua,Egipto,África, Hombre,4,1145.8
2019,Enero,Chihuahua,Eslovaquia,Europa, Hombre,1,1145.8
2019,Enero,Chihuahua,España,Europa, Hombre,6,1145.8
2019,Enero,Chihuahua,España,Europa, Mujer,2,1145.8
2019,Enero,Chihuahua,Estados Unidos,América del Norte, Hombre,1059,1145.8
2019,Enero,Chihuahua,Estados Unidos,América del Norte, Mujer,367,1145.8
2019,Enero,Chihuahua,Macedonia,Europa, Hombre,1,1145.8
2019,Enero,Chihuahua,Rusia,Europa, Hombre,1,1145.8
2019,Enero,Chihuahua,Filipinas,Asia, Mujer,1,1145.8
2019,Enero,Chihuahua,Finlandia,Europa, Hombre,2,1145.8
2019,Enero,Chihuahua,Francia,Europa, Hombre,15,1145.8
2019,Enero,Chihuahua,Francia,Europa, Mujer,2,1145.8
2019,Enero,Chihuahua,Hungría,Europa, Hombre,2,1145.8
2019,Enero,Chihuahua,India,Asia, Hombre,9,1145.8
2019,Enero,Chihuahua,India,Asia, Mujer,2,1145.8
2019,Enero,Chihuahua,Irlanda,Europa, Hombre,1,1145.8
2019,Enero,Chihuahua,Italia,Europa, Hombre,4,1145.8
2019,Enero,Chihuahua,Italia,Europa, Mujer,2,1145.8
2019,Enero,Chihuahua,Japón,Asia, Hombre,33,1145.8
2019,Enero,Chihuahua,Kenia,África, Hombre,1,1145.8
2019,Enero,Chihuahua,Malasia,Asia, Hombre,1,1145.8
2019,Enero,Chihuahua,Malasia,Asia, Mujer,1,1145.8
2019,Enero,Chihuahua,Nueva Zelandia,Oceanía, Hombre,1,1145.8
2019,Enero,Chihuahua,Países Bajos (Holanda),Europa, Hombre,4,1145.8
2019,Enero,Chihuahua,Países Bajos (Holanda),Europa, Mujer,1,1145.8
2019,Enero,Chihuahua,Pakistán,Asia, Hombre,1,1145.8
2019,Enero,Chihuahua,Panamá,América Central, Hombre,1,1145.8
2019,Enero,Chihuahua,Perú,América del Sur, Hombre,3,1145.8
2019,Enero,Chihuahua,Polonia,Europa, Hombre,8,1145.8
2019,Enero,Chihuahua,Polonia,Europa, Mujer,3,1145.8
2019,Enero,Chihuahua,Portugal,Europa, Hombre,4,1145.8
2019,Enero,Chihuahua,Portugal,Europa, Mujer,3,1145.8
2019,Enero,Chihuahua,Reino Unido,Europa, Hombre,21,1145.8
2019,Enero,Chihuahua,Reino Unido,Europa, Mujer,4,1145.8
2019,Enero,Chihuahua,"Checa, Rep.",Europa, Hombre,1,1145.8
2019,Enero,Chihuahua,"Corea, Rep. (Sur)",Asia, Hombre,3,1145.8
2019,Enero,Chihuahua,"Corea, Rep. (Sur)",Asia, Mujer,2,1145.8
2019,Enero,Chihuahua,"Dominicana, Rep.",Islas del Caribe, Hombre,5,1145.8
2019,Enero,Chihuahua,Singapur,Asia, Hombre,1,1145.8
2019,Enero,Chihuahua,Sudáfrica,África, Hombre,1,1145.8
2019,Enero,Chihuahua,Suiza,Europa, Hombre,1,1145.8
2019,Enero,Chihuahua,Taiwán,Asia, Hombre,5,1145.8
2019,Enero,Chihuahua,Túnez,África, Hombre,3,1145.8
2019,Enero,Chihuahua,Túnez,África, Mujer,2,1145.8
2019,Enero,Chihuahua,Turquía,Asia, Hombre,1,1145.8
2019,Enero,Chihuahua,Venezuela,América del Sur, Hombre,1,1145.8
2019,Enero,Chihuahua,Venezuela,América del Sur, Mujer,2,1145.8
2019,Enero,Chihuahua,Hong Kong (China),Asia, Hombre,1,1145.8
2019,Enero,Ciudad de México,Afganistán,Asia, Hombre,7,1145.8
2019,Enero,Ciudad de México,Albania,Europa, Hombre,10,1145.8
2019,Enero,Ciudad de México,Albania,Europa, Mujer,4,1145.8
2019,Enero,Ciudad de México,Alemania,Europa, Hombre,5556,1145.8
2019,Enero,Ciudad de México,Alemania,Europa, Mujer,3149,1145.8
2019,Enero,Ciudad de México,Andorra,Europa, Hombre,13,1145.8
2019,Enero,Ciudad de México,Andorra,Europa, Mujer,6,1145.8
2019,Enero,Ciudad de México,Angola,África, Hombre,1,1145.8
2019,Enero,Ciudad de México,Angola,África, Mujer,5,1145.8
2019,Enero,Ciudad de México,Antigua y Barbuda,Islas del Caribe, Hombre,4,1145.8
2019,Enero,Ciudad de México,Arabia Saudita,Asia, Hombre,46,1145.8
2019,Enero,Ciudad de México,Arabia Saudita,Asia, Mujer,11,1145.8
2019,Enero,Ciudad de México,Argelia,África, Hombre,10,1145.8
2019,Enero,Ciudad de México,Argelia,África, Mujer,12,1145.8
2019,Enero,Ciudad de México,Argentina,América del Sur, Hombre,9046,1145.8
2019,Enero,Ciudad de México,Argentina,América del Sur, Mujer,8832,1145.8
2019,Enero,Ciudad de México,Armenia,Asia, Hombre,2,1145.8
2019,Enero,Ciudad de México,Armenia,Asia, Mujer,5,1145.8
2019,Enero,Ciudad de México,Australia,Oceanía, Hombre,1617,1145.8
2019,Enero,Ciudad de México,Australia,Oceanía, Mujer,1737,1145.8
2019,Enero,Ciudad de México,Austria,Europa, Hombre,582,1145.8
2019,Enero,Ciudad de México,Austria,Europa, Mujer,370,1145.8
2019,Enero,Ciudad de México,Azerbaiyán,Asia, Hombre,8,1145.8
2019,Enero,Ciudad de México,Azerbaiyán,Asia, Mujer,1,1145.8
2019,Enero,Ciudad de México,Bahamas (Comonwealth),Islas del Caribe, Hombre,11,1145.8
2019,Enero,Ciudad de México,Bahamas (Comonwealth),Islas del Caribe, Mujer,12,1145.8
2019,Enero,Ciudad de México,Bahréin,Asia, Hombre,4,1145.8
2019,Enero,Ciudad de México,Bahréin,Asia, Mujer,1,1145.8
2019,Enero,Ciudad de México,Bangladesh,Asia, Hombre,20,1145.8
2019,Enero,Ciudad de México,Bangladesh,Asia, Mujer,9,1145.8
2019,Enero,Ciudad de México,Barbados,Islas del Caribe, Hombre,6,1145.8
2019,Enero,Ciudad de México,Barbados,Islas del Caribe, Mujer,3,1145.8
2019,Enero,Ciudad de México,Bielorrusia,Europa, Hombre,31,1145.8
2019,Enero,Ciudad de México,Bielorrusia,Europa, Mujer,36,1145.8
2019,Enero,Ciudad de México,Bélgica,Europa, Hombre,564,1145.8
2019,Enero,Ciudad de México,Bélgica,Europa, Mujer,338,1145.8
2019,Enero,Ciudad de México,Belice,América Central, Hombre,50,1145.8
2019,Enero,Ciudad de México,Belice,América Central, Mujer,43,1145.8
2019,Enero,Ciudad de México,Benín,África, Hombre,2,1145.8
2019,Enero,Ciudad de México,Benín,África, Mujer,1,1145.8
2019,Enero,Ciudad de México,Bolivia,América del Sur, Hombre,569,1145.8
2019,Enero,Ciudad de México,Bolivia,América del Sur, Mujer,605,1145.8
2019,Enero,Ciudad de México,Bosnia - Herzegovina,Europa, Hombre,9,1145.8
2019,Enero,Ciudad de México,Bosnia - Herzegovina,Europa, Mujer,3,1145.8
2019,Enero,Ciudad de México,Botsuana,África, Hombre,11,1145.8
2019,Enero,Ciudad de México,Brasil,América del Sur, Hombre,10888,1145.8
2019,Enero,Ciudad de México,Brasil,América del Sur, Mujer,10007,1145.8
2019,Enero,Ciudad de México,Bulgaria,Europa, Hombre,133,1145.8
2019,Enero,Ciudad de México,Bulgaria,Europa, Mujer,79,1145.8
2019,Enero,Ciudad de México,Burkina Faso,África, Hombre,2,1145.8
2019,Enero,Ciudad de México,Cabo Verde,África, Mujer,2,1145.8
2019,Enero,Ciudad de México,Camboya,Asia, Mujer,3,1145.8
2019,Enero,Ciudad de México,Camerún,África, Hombre,5,1145.8
2019,Enero,Ciudad de México,Camerún,África, Mujer,7,1145.8
2019,Enero,Ciudad de México,Canadá,América del Norte, Hombre,14699,1145.8
2019,Enero,Ciudad de México,Canadá,América del Norte, Mujer,13508,1145.8
2019,Enero,Ciudad de México,Chad,África, Hombre,1,1145.8
2019,Enero,Ciudad de México,Chile,América del Sur, Hombre,4479,1145.8
2019,Enero,Ciudad de México,Chile,América del Sur, Mujer,4087,1145.8
2019,Enero,Ciudad de México,China,Asia, Hombre,3223,1145.8
2019,Enero,Ciudad de México,China,Asia, Mujer,2311,1145.8
2019,Enero,Ciudad de México,Chipre,Asia, Hombre,16,1145.8
2019,Enero,Ciudad de México,Chipre,Asia, Mujer,27,1145.8
2019,Enero,Ciudad de México,Colombia,América del Sur, Hombre,13552,1145.8
2019,Enero,Ciudad de México,Colombia,América del Sur, Mujer,15067,1145.8
2019,Enero,Ciudad de México,"Congo, Rep.",África, Hombre,3,1145.8
2019,Enero,Ciudad de México,"Congo, Rep.",África, Mujer,1,1145.8
2019,Enero,Ciudad de México,Costa de Marfil,África, Hombre,6,1145.8
2019,Enero,Ciudad de México,Costa de Marfil,África, Mujer,6,1145.8
2019,Enero,Ciudad de México,Costa Rica,América Central, Hombre,5747,1145.8
2019,Enero,Ciudad de México,Costa Rica,América Central, Mujer,6769,1145.8
2019,Enero,Ciudad de México,Croacia,Europa, Hombre,170,1145.8
2019,Enero,Ciudad de México,Croacia,Europa, Mujer,79,1145.8
2019,Enero,Ciudad de México,Cuba,Islas del Caribe, Hombre,3260,1145.8
2019,Enero,Ciudad de México,Cuba,Islas del Caribe, Mujer,3133,1145.8
2019,Enero,Ciudad de México,Dinamarca,Europa, Hombre,571,1145.8
2019,Enero,Ciudad de México,Dinamarca,Europa, Mujer,388,1145.8
2019,Enero,Ciudad de México,Dominica (Comonwealth),Islas del Caribe, Hombre,2,1145.8
2019,Enero,Ciudad de México,Dominica (Comonwealth),Islas del Caribe, Mujer,3,1145.8
2019,Enero,Ciudad de México,Ecuador,América del Sur, Hombre,3419,1145.8
2019,Enero,Ciudad de México,Ecuador,América del Sur, Mujer,3105,1145.8
2019,Enero,Ciudad de México,Egipto,África, Hombre,84,1145.8
2019,Enero,Ciudad de México,Egipto,África, Mujer,15,1145.8
2019,Enero,Ciudad de México,El Salvador,América Central, Hombre,2107,1145.8
2019,Enero,Ciudad de México,El Salvador,América Central, Mujer,2127,1145.8
2019,Enero,Ciudad de México,Emiratos Árabes Unidos,Asia, Hombre,10,1145.8
2019,Enero,Ciudad de México,Emiratos Árabes Unidos,Asia, Mujer,3,1145.8
2019,Enero,Ciudad de México,Eritrea,África, Hombre,1,1145.8
2019,Enero,Ciudad de México,Eritrea,África, Mujer,3,1145.8
2019,Enero,Ciudad de México,Eslovaquia,Europa, Hombre,120,1145.8
2019,Enero,Ciudad de México,Eslovaquia,Europa, Mujer,114,1145.8
2019,Enero,Ciudad de México,Eslovenia,Europa, Hombre,61,1145.8
2019,Enero,Ciudad de México,Eslovenia,Europa, Mujer,37,1145.8
2019,Enero,Ciudad de México,España,Europa, Hombre,11091,1145.8
2019,Enero,Ciudad de México,España,Europa, Mujer,5922,1145.8
2019,Enero,Ciudad de México,Estados Unidos,América del Norte, Hombre,67092,1145.8
2019,Enero,Ciudad de México,Estados Unidos,América del Norte, Mujer,57281,1145.8
2019,Enero,Ciudad de México,Estonia,Europa, Hombre,40,1145.8
2019,Enero,Ciudad de México,Estonia,Europa, Mujer,41,1145.8
2019,Enero,Ciudad de México,Etiopía,África, Hombre,2,1145.8
2019,Enero,Ciudad de México,Etiopía,África, Mujer,2,1145.8
2019,Enero,Ciudad de México,Macedonia,Europa, Hombre,15,1145.8
2019,Enero,Ciudad de México,Macedonia,Europa, Mujer,6,1145.8
2019,Enero,Ciudad de México,Rusia,Europa, Hombre,589,1145.8
2019,Enero,Ciudad de México,Rusia,Europa, Mujer,691,1145.8
2019,Enero,Ciudad de México,"Fiyi, Islas",Oceanía, Hombre,1,1145.8
2019,Enero,Ciudad de México,Filipinas,Asia, Hombre,399,1145.8
2019,Enero,Ciudad de México,Filipinas,Asia, Mujer,190,1145.8
2019,Enero,Ciudad de México,Finlandia,Europa, Hombre,165,1145.8
2019,Enero,Ciudad de México,Finlandia,Europa, Mujer,133,1145.8
2019,Enero,Ciudad de México,Francia,Europa, Hombre,6141,1145.8
2019,Enero,Ciudad de México,Francia,Europa, Mujer,4984,1145.8
2019,Enero,Ciudad de México,Gabón,África, Hombre,5,1145.8
2019,Enero,Ciudad de México,Gabón,África, Mujer,2,1145.8
2019,Enero,Ciudad de México,Gambia,África, Hombre,1,1145.8
2019,Enero,Ciudad de México,Georgia,Asia, Hombre,23,1145.8
2019,Enero,Ciudad de México,Georgia,Asia, Mujer,10,1145.8
2019,Enero,Ciudad de México,Ghana,África, Hombre,12,1145.8
2019,Enero,Ciudad de México,Ghana,África, Mujer,9,1145.8
2019,Enero,Ciudad de México,Granada,Islas del Caribe, Hombre,7,1145.8
2019,Enero,Ciudad de México,Granada,Islas del Caribe, Mujer,2,1145.8
2019,Enero,Ciudad de México,Grecia,Europa, Hombre,148,1145.8
2019,Enero,Ciudad de México,Grecia,Europa, Mujer,74,1145.8
2019,Enero,Ciudad de México,Guatemala,América Central, Hombre,5725,1145.8
2019,Enero,Ciudad de México,Guatemala,América Central, Mujer,4120,1145.8
2019,Enero,Ciudad de México,Guinea,África, Hombre,11,1145.8
2019,Enero,Ciudad de México,Guinea,África, Mujer,5,1145.8
2019,Enero,Ciudad de México,Guinea Ecuatorial,África, Hombre,1,1145.8
2019,Enero,Ciudad de México,Guyana,América del Sur, Hombre,14,1145.8
2019,Enero,Ciudad de México,Guyana,América del Sur, Mujer,8,1145.8
2019,Enero,Ciudad de México,Haití,Islas del Caribe, Hombre,142,1145.8
2019,Enero,Ciudad de México,Haití,Islas del Caribe, Mujer,78,1145.8
2019,Enero,Ciudad de México,Honduras,América Central, Hombre,1195,1145.8
2019,Enero,Ciudad de México,Honduras,América Central, Mujer,1144,1145.8
2019,Enero,Ciudad de México,Hungría,Europa, Hombre,258,1145.8
2019,Enero,Ciudad de México,Hungría,Europa, Mujer,243,1145.8
2019,Enero,Ciudad de México,India,Asia, Hombre,1665,1145.8
2019,Enero,Ciudad de México,India,Asia, Mujer,456,1145.8
2019,Enero,Ciudad de México,Indonesia,Asia, Hombre,77,1145.8
2019,Enero,Ciudad de México,Indonesia,Asia, Mujer,39,1145.8
2019,Enero,Ciudad de México,Irán,Asia, Hombre,66,1145.8
2019,Enero,Ciudad de México,Irán,Asia, Mujer,36,1145.8
2019,Enero,Ciudad de México,Irak,Asia, Hombre,9,1145.8
2019,Enero,Ciudad de México,Irlanda,Europa, Hombre,352,1145.8
2019,Enero,Ciudad de México,Irlanda,Europa, Mujer,227,1145.8
2019,Enero,Ciudad de México,Islandia,Europa, Hombre,39,1145.8
2019,Enero,Ciudad de México,Islandia,Europa, Mujer,22,1145.8
2019,Enero,Ciudad de México,Islas Marshall (EUA)  ,Oceanía, Hombre,1,1145.8
2019,Enero,Ciudad de México,Israel,Asia, Hombre,807,1145.8
2019,Enero,Ciudad de México,Israel,Asia, Mujer,453,1145.8
2019,Enero,Ciudad de México,Italia,Europa, Hombre,4118,1145.8
2019,Enero,Ciudad de México,Italia,Europa, Mujer,1952,1145.8
2019,Enero,Ciudad de México,Libia,África, Hombre,5,1145.8
2019,Enero,Ciudad de México,Libia,África, Mujer,2,1145.8
2019,Enero,Ciudad de México,Jamaica,Islas del Caribe, Hombre,104,1145.8
2019,Enero,Ciudad de México,Jamaica,Islas del Caribe, Mujer,113,1145.8
2019,Enero,Ciudad de México,Japón,Asia, Hombre,4742,1145.8
2019,Enero,Ciudad de México,Japón,Asia, Mujer,2954,1145.8
2019,Enero,Ciudad de México,Jordania,Asia, Hombre,11,1145.8
2019,Enero,Ciudad de México,Jordania,Asia, Mujer,10,1145.8
2019,Enero,Ciudad de México,Kazajistán,Asia, Hombre,9,1145.8
2019,Enero,Ciudad de México,Kazajistán,Asia, Mujer,16,1145.8
2019,Enero,Ciudad de México,Kenia,África, Hombre,24,1145.8
2019,Enero,Ciudad de México,Kenia,África, Mujer,12,1145.8
2019,Enero,Ciudad de México,Kirguistán,Asia, Hombre,2,1145.8
2019,Enero,Ciudad de México,Kirguistán,Asia, Mujer,5,1145.8
2019,Enero,Ciudad de México,Kuwait,Asia, Hombre,10,1145.8
2019,Enero,Ciudad de México,Kuwait,Asia, Mujer,3,1145.8
2019,Enero,Ciudad de México,Letonia,Europa, Hombre,41,1145.8
2019,Enero,Ciudad de México,Letonia,Europa, Mujer,32,1145.8
2019,Enero,Ciudad de México,Líbano,Asia, Hombre,40,1145.8
2019,Enero,Ciudad de México,Líbano,Asia, Mujer,20,1145.8
2019,Enero,Ciudad de México,Liberia,África, Hombre,2,1145.8
2019,Enero,Ciudad de México,Liberia,África, Mujer,1,1145.8
2019,Enero,Ciudad de México,Liechtenstein,Europa, Hombre,10,1145.8
2019,Enero,Ciudad de México,Liechtenstein,Europa, Mujer,1,1145.8
2019,Enero,Ciudad de México,Lituania,Europa, Hombre,71,1145.8
2019,Enero,Ciudad de México,Lituania,Europa, Mujer,105,1145.8
2019,Enero,Ciudad de México,Luxemburgo,Europa, Hombre,20,1145.8
2019,Enero,Ciudad de México,Luxemburgo,Europa, Mujer,12,1145.8
2019,Enero,Ciudad de México,Madagascar,África, Hombre,6,1145.8
2019,Enero,Ciudad de México,Madagascar,África, Mujer,2,1145.8
2019,Enero,Ciudad de México,Malasia,Asia, Hombre,174,1145.8
2019,Enero,Ciudad de México,Malasia,Asia, Mujer,92,1145.8
2019,Enero,Ciudad de México,Malaui,África, Hombre,1,1145.8
2019,Enero,Ciudad de México,Malaui,África, Mujer,1,1145.8
2019,Enero,Ciudad de México,Mali,África, Hombre,3,1145.8
2019,Enero,Ciudad de México,Malta,Europa, Hombre,19,1145.8
2019,Enero,Ciudad de México,Malta,Europa, Mujer,6,1145.8
2019,Enero,Ciudad de México,Marruecos,África, Hombre,95,1145.8
2019,Enero,Ciudad de México,Marruecos,África, Mujer,47,1145.8
2019,Enero,Ciudad de México,Mauricio,África, Hombre,3,1145.8
2019,Enero,Ciudad de México,Mauricio,África, Mujer,1,1145.8
2019,Enero,Ciudad de México,Mauritania,África, Hombre,2,1145.8
2019,Enero,Ciudad de México,Mónaco,Europa, Hombre,1,1145.8
2019,Enero,Ciudad de México,Mónaco,Europa, Mujer,1,1145.8
2019,Enero,Ciudad de México,Mongolia,Asia, Hombre,3,1145.8
2019,Enero,Ciudad de México,Mongolia,Asia, Mujer,8,1145.8
2019,Enero,Ciudad de México,Montenegro,Europa, Hombre,4,1145.8
2019,Enero,Ciudad de México,Montenegro,Europa, Mujer,1,1145.8
2019,Enero,Ciudad de México,Mozambique,África, Hombre,3,1145.8
2019,Enero,Ciudad de México,Mianmar (Birmania),Asia, Hombre,5,1145.8
2019,Enero,Ciudad de México,Mianmar (Birmania),Asia, Mujer,2,1145.8
2019,Enero,Ciudad de México,Nicaragua,América Central, Hombre,566,1145.8
2019,Enero,Ciudad de México,Nicaragua,América Central, Mujer,561,1145.8
2019,Enero,Ciudad de México,Nigeria,África, Hombre,53,1145.8
2019,Enero,Ciudad de México,Nigeria,África, Mujer,30,1145.8
2019,Enero,Ciudad de México,Noruega,Europa, Hombre,297,1145.8
2019,Enero,Ciudad de México,Noruega,Europa, Mujer,229,1145.8
2019,Enero,Ciudad de México,Nueva Zelandia,Oceanía, Hombre,222,1145.8
2019,Enero,Ciudad de México,Nueva Zelandia,Oceanía, Mujer,219,1145.8
2019,Enero,Ciudad de México,Omán,Asia, Hombre,1,1145.8
2019,Enero,Ciudad de México,Omán,Asia, Mujer,1,1145.8
2019,Enero,Ciudad de México,Países Bajos (Holanda),Europa, Hombre,1689,1145.8
2019,Enero,Ciudad de México,Países Bajos (Holanda),Europa, Mujer,1033,1145.8
2019,Enero,Ciudad de México,Pakistán,Asia, Hombre,75,1145.8
